id,chatgpt_response,code_1,code_2,code_3,code_4,code_5,code_6
39739355,1 3 1 2 99 99,1,3,1,2,99,99
53811376,,,NA,NA,NA,NA,NA
38722853,0 99 99 99 99 99,0,99,99,99,99,99
41703268,,,NA,NA,NA,NA,NA
36308535,,,NA,NA,NA,NA,NA
29293957,0 99 99 99 99 99,0,99,99,99,99,99
44879577,,,NA,NA,NA,NA,NA
34979752,1 3 1 2 99 99,1,3,1,2,99,99
37270455,1 99 99 99 99 99,1,99,99,99,99,99
35989247,,,NA,NA,NA,NA,NA
43932403,,,NA,NA,NA,NA,NA
30280355,,,NA,NA,NA,NA,NA
42998863,0 99 99 99 99 99,0,99,99,99,99,99
27000041,0 99 99 99 99 99,0,99,99,99,99,99
29335396,,,NA,NA,NA,NA,NA
37190342,0 99 99 99 99 99,0,99,99,99,99,99
41350466,0 99 99 99 99 99,0,99,99,99,99,99
33826386,0 99 99 99 99 99,0,99,99,99,99,99
44131896,0 99 99 99 99 99,0,99,99,99,99,99
48764165,,,NA,NA,NA,NA,NA
44057537,,,NA,NA,NA,NA,NA
25571375,0 99 99 99 99 99,0,99,99,99,99,99
45200524,0 99 99 99 99 99,0,99,99,99,99,99
36678020,0 99 99 99 99 99,0,99,99,99,99,99
52747700,,,NA,NA,NA,NA,NA
43693605,0 99 99 99 99 99,0,99,99,99,99,99
36595691,,,NA,NA,NA,NA,NA
54566581,,,NA,NA,NA,NA,NA
38474107,0 99 99 99 99 99,0,99,99,99,99,99
54032006,,,NA,NA,NA,NA,NA
47932981,1 99 99 99 99 99,1,99,99,99,99,99
35249263,0 99 99 99 99 99,0,99,99,99,99,99
42205381,1 3 1 2 99 99,1,3,1,2,99,99
43430222,1 3 1 2 99 99,1,3,1,2,99,99
30564894,1 1 2 4 99 99,1,1,2,4,99,99
37180031,,,NA,NA,NA,NA,NA
33968496,0 99 99 99 99 99,0,99,99,99,99,99
37869067,0 99 99 99 99 99,0,99,99,99,99,99
46564260,0 99 99 99 99 99,0,99,99,99,99,99
35981230,0 99 99 99 99 99,0,99,99,99,99,99
55390736,,,NA,NA,NA,NA,NA
30809825,1 1 2 5 99 1,1,1,2,5,99,1
45288629,0 99 99 99 99 99,0,99,99,99,99,99
46404797,,,NA,NA,NA,NA,NA
38960393,,,NA,NA,NA,NA,NA
36718389,0 99 99 99 99 99,0,99,99,99,99,99
50564393,0 99 99 99 99 99,0,99,99,99,99,99
45966043,,,NA,NA,NA,NA,NA
38862161,0 99 99 99 99 99,0,99,99,99,99,99
37335535,,,NA,NA,NA,NA,NA
38166277,0 99 99 99 99 99,0,99,99,99,99,99
36898865,,,NA,NA,NA,NA,NA
47482605,0 99 99 99 99 99,0,99,99,99,99,99
48083189,,,NA,NA,NA,NA,NA
55144360,1 1 2 4 99 99,1,1,2,4,99,99
53755412,,,NA,NA,NA,NA,NA
50580628,0 99 99 99 99 99,0,99,99,99,99,99
48230414,,,NA,NA,NA,NA,NA
36358479,0 99 99 99 99 99,0,99,99,99,99,99
54107485,,,NA,NA,NA,NA,NA
33399299,0 99 99 99 99 99,0,99,99,99,99,99
48907380,,,NA,NA,NA,NA,NA
46452950,0 99 99 99 99 99,0,99,99,99,99,99
36927337,0 99 99 99 99 99,0,99,99,99,99,99
51162659,1 1 2 4 1 99,1,1,2,4,1,99
49743709,,,NA,NA,NA,NA,NA
32130203,1 99 99 99 99 99,1,99,99,99,99,99
39038026,1 1 2 4 99 99,1,1,2,4,99,99
45663901,,,NA,NA,NA,NA,NA
50703857,,,NA,NA,NA,NA,NA
41431709,,,NA,NA,NA,NA,NA
46023047,0 99 99 99 99 99,0,99,99,99,99,99
37834822,,,NA,NA,NA,NA,NA
48437229,,,NA,NA,NA,NA,NA
42505185,0 99 99 99 99 99,0,99,99,99,99,99
42294503,,,NA,NA,NA,NA,NA
37388495,0 99 99 99 99 99,0,99,99,99,99,99
55634325,0 99 99 99 99 99,0,99,99,99,99,99
53244214,1 1 2 4 1 99,1,1,2,4,1,99
36900181,1 1 2 4 99 99,1,1,2,4,99,99
37726555,0 99 99 99 99 99,0,99,99,99,99,99
51565739,,,NA,NA,NA,NA,NA
43326794,1 1 2 4 99 99,1,1,2,4,99,99
49514178,1 3 1 2 99 99,1,3,1,2,99,99
42710949,,,NA,NA,NA,NA,NA
174076,1 4 1 2 99 99,1,4,1,2,99,99
50226099,,,NA,NA,NA,NA,NA
44133171,0 99 99 99 99 99,0,99,99,99,99,99
44856818,0 99 99 99 99 99,0,99,99,99,99,99
42879731,0 99 99 99 99 99,0,99,99,99,99,99
748016,0 99 99 99 99 99,0,99,99,99,99,99
31707223,0 99 99 99 99 99,0,99,99,99,99,99
48955517,1 1 2 4 2 6,1,1,2,4,2,6
54375399,1 3 1 2 99 99,1,3,1,2,99,99
32076435,,,NA,NA,NA,NA,NA
35111165,0 99 99 99 99 99,0,99,99,99,99,99
37681376,1 1 2 4 99 6,1,1,2,4,99,6
407307,1 1 2 4 2 99,1,1,2,4,2,99
51156263,0 99 99 99 99 99,0,99,99,99,99,99
40910311,0 99 99 99 99 99,0,99,99,99,99,99
37866590,,,NA,NA,NA,NA,NA
44692044,0 99 99 99 99 99,0,99,99,99,99,99
29125995,,,NA,NA,NA,NA,NA
37841887,,,NA,NA,NA,NA,NA
33968191,0 99 99 99 99 99,0,99,99,99,99,99
50567735,,,NA,NA,NA,NA,NA
47382342,0 99 99 99 99 99,0,99,99,99,99,99
47104995,0 99 99 99 99 99,0,99,99,99,99,99
38533145,,,NA,NA,NA,NA,NA
27607786,0 99 99 99 99 99,0,99,99,99,99,99
50519999,,,NA,NA,NA,NA,NA
55441795,0 99 99 99 99 99,0,99,99,99,99,99
44490107,,,NA,NA,NA,NA,NA
32240300,,,NA,NA,NA,NA,NA
36456704,1 4 1 2 99 99,1,4,1,2,99,99
35264698,1 1 2 4 99 99,1,1,2,4,99,99
48407179,,,NA,NA,NA,NA,NA
42193370,,,NA,NA,NA,NA,NA
45851126,0 99 99 99 99 99,0,99,99,99,99,99
54032959,,,NA,NA,NA,NA,NA
35301910,1 1 2 4 1 6,1,1,2,4,1,6
46790695,,,NA,NA,NA,NA,NA
44900422,1 1 2 3 99 99,1,1,2,3,99,99
49594797,0 99 99 99 99 99,0,99,99,99,99,99
40834894,,,NA,NA,NA,NA,NA
38070644,1 99 99 99 99 99,1,99,99,99,99,99
44777028,,,NA,NA,NA,NA,NA
68782,0 99 99 99 99 99,0,99,99,99,99,99
42237766,,,NA,NA,NA,NA,NA
53988200,,,NA,NA,NA,NA,NA
40883028,0 99 99 99 99 99,0,99,99,99,99,99
54165480,0 99 99 99 99 99,0,99,99,99,99,99
41229999,,,NA,NA,NA,NA,NA
31393156,0 99 99 99 99 99,0,99,99,99,99,99
54291511,,,NA,NA,NA,NA,NA
53811014,1 1 2 4 99 99,1,1,2,4,99,99
50186871,0 99 99 99 99 99,0,99,99,99,99,99
43062097,0 99 99 99 99 99,0,99,99,99,99,99
36065006,,,NA,NA,NA,NA,NA
36637436,0 99 99 99 99 99,0,99,99,99,99,99
47579463,,,NA,NA,NA,NA,NA
46263924,0 99 99 99 99 99,0,99,99,99,99,99
35694445,0 99 99 99 99 99,0,99,99,99,99,99
54680098,0 99 99 99 99 99,0,99,99,99,99,99
52554492,,,NA,NA,NA,NA,NA
42003090,0 99 99 99 99 99,0,99,99,99,99,99
48422995,,,NA,NA,NA,NA,NA
40700743,1 1 2 5 99 99,1,1,2,5,99,99
49953710,,,NA,NA,NA,NA,NA
37523608,0 99 99 99 99 99,0,99,99,99,99,99
27011458,,,NA,NA,NA,NA,NA
51605975,1 3 1 3 99 99,1,3,1,3,99,99
48988715,,,NA,NA,NA,NA,NA
55587908,0 99 99 99 99 99,0,99,99,99,99,99
52637907,,,NA,NA,NA,NA,NA
50919308,0 99 99 99 99 99,0,99,99,99,99,99
32762620,0 99 99 99 99 99,0,99,99,99,99,99
51648041,0 99 99 99 99 99,0,99,99,99,99,99
47028297,,,NA,NA,NA,NA,NA
53230725,1 1 2 3 99 99,1,1,2,3,99,99
51745678,,,NA,NA,NA,NA,NA
53197334,1 3 1 2 99 99,1,3,1,2,99,99
28161820,0 99 99 99 99 99,0,99,99,99,99,99
30764072,,,NA,NA,NA,NA,NA
30771147,0 99 99 99 99 99,0,99,99,99,99,99
48145212,0 99 99 99 99 99,0,99,99,99,99,99
51403257,0 99 99 99 99 99,0,99,99,99,99,99
45521491,,,NA,NA,NA,NA,NA
47543364,1 1 2 5 1 99,1,1,2,5,1,99
49452216,,,NA,NA,NA,NA,NA
54498668,0 99 99 99 99 99,0,99,99,99,99,99
30103643,0 99 99 99 99 99,0,99,99,99,99,99
50385401,1 1 2 5 99 99,1,1,2,5,99,99
37728725,0 99 99 99 99 99,0,99,99,99,99,99
49974883,,,NA,NA,NA,NA,NA
37374059,,,NA,NA,NA,NA,NA
548410,0 99 99 99 99 99,0,99,99,99,99,99
50829227,,,NA,NA,NA,NA,NA
43601502,1 3 1 2 99 99,1,3,1,2,99,99
40340381,1 1 2 4 99 99,1,1,2,4,99,99
44259120,0 99 99 99 99 99,0,99,99,99,99,99
52919784,,,NA,NA,NA,NA,NA
37673682,1 3 1 2 99 99,1,3,1,2,99,99
36826746,,,NA,NA,NA,NA,NA
51577829,0 99 99 99 99 99,0,99,99,99,99,99
37125395,1 1 1 2 99 99,1,1,1,2,99,99
29890489,0 99 99 99 99 99,0,99,99,99,99,99
34967438,0 99 99 99 99 99,0,99,99,99,99,99
38284287,,,NA,NA,NA,NA,NA
50910443,,,NA,NA,NA,NA,NA
44243023,0 99 99 99 99 99,0,99,99,99,99,99
38373728,0 99 99 99 99 99,0,99,99,99,99,99
28261633,,,NA,NA,NA,NA,NA
817343,0 99 99 99 99 99,0,99,99,99,99,99
48027114,,,NA,NA,NA,NA,NA
46807705,,,NA,NA,NA,NA,NA
43955163,0 99 99 99 99 99,0,99,99,99,99,99
40866190,0 99 99 99 99 99,0,99,99,99,99,99
53267144,1 1 2 4 5 99,1,1,2,4,5,99
52554434,0 99 99 99 99 99,0,99,99,99,99,99
31130457,0 99 99 99 99 99,0,99,99,99,99,99
31677968,0 99 99 99 99 99,0,99,99,99,99,99
27210080,,,NA,NA,NA,NA,NA
33569399,0 99 99 99 99 99,0,99,99,99,99,99
37883248,0 99 99 99 99 99,0,99,99,99,99,99
33141567,0 99 99 99 99 99,0,99,99,99,99,99
51002555,0 99 99 99 99 99,0,99,99,99,99,99
27768433,,,NA,NA,NA,NA,NA
40269348,0 99 99 99 99 99,0,99,99,99,99,99
33202866,,,NA,NA,NA,NA,NA
41388824,0 99 99 99 99 99,0,99,99,99,99,99
30958810,0 99 99 99 99 99,0,99,99,99,99,99
32878476,0 99 99 99 99 99,0,99,99,99,99,99
30672268,0 99 99 99 99 99,0,99,99,99,99,99
36070629,,,NA,NA,NA,NA,NA
45370113,0 99 99 99 99 99,0,99,99,99,99,99
41856183,,,NA,NA,NA,NA,NA
423538,0 99 99 99 99 99,0,99,99,99,99,99
36415684,,,NA,NA,NA,NA,NA
38021195,0 99 99 99 99 99,0,99,99,99,99,99
38070797,,,NA,NA,NA,NA,NA
47266631,1 99 99 99 99 99,1,99,99,99,99,99
37827036,,,NA,NA,NA,NA,NA
39037656,0 99 99 99 99 99,0,99,99,99,99,99
55638178,0 99 99 99 99 99,0,99,99,99,99,99
47248685,1 1 2 4 99 99,1,1,2,4,99,99
29767232,0 99 99 99 99 99,0,99,99,99,99,99
27949407,,,NA,NA,NA,NA,NA
38110538,1 3 1 2 99 99,1,3,1,2,99,99
42713292,,,NA,NA,NA,NA,NA
47989910,0 99 99 99 99 99,0,99,99,99,99,99
43066353,,,NA,NA,NA,NA,NA
30162890,,,NA,NA,NA,NA,NA
28058264,0 99 99 99 99 99,0,99,99,99,99,99
26985056,0 99 99 99 99 99,0,99,99,99,99,99
41156303,1 3 1 2 99 99,1,3,1,2,99,99
38899959,,,NA,NA,NA,NA,NA
42286961,,,NA,NA,NA,NA,NA
38242636,1 3 1 2 99 99,1,3,1,2,99,99
44688032,,,NA,NA,NA,NA,NA
42964277,1 1 2 4 99 99,1,1,2,4,99,99
52497908,1 3 1 2 99 99,1,3,1,2,99,99
43174904,,,NA,NA,NA,NA,NA
42278865,1 3 1 2 99 99,1,3,1,2,99,99
27049533,,,NA,NA,NA,NA,NA
55559759,0 99 99 99 99 99,0,99,99,99,99,99
37869574,,,NA,NA,NA,NA,NA
36155106,1 1 2 4 99 99,1,1,2,4,99,99
43700593,,,NA,NA,NA,NA,NA
40210506,,,NA,NA,NA,NA,NA
51824809,0 99 99 99 99 99,0,99,99,99,99,99
38549451,,,NA,NA,NA,NA,NA
34980718,0 99 99 99 99 99,0,99,99,99,99,99
37893350,,,NA,NA,NA,NA,NA
49852296,0 99 99 99 99 99,0,99,99,99,99,99
29772939,,,NA,NA,NA,NA,NA
43684892,0 99 99 99 99 99,0,99,99,99,99,99
53831399,1 99 99 99 99 99,1,99,99,99,99,99
42917325,0 99 99 99 99 99,0,99,99,99,99,99
42815759,1 99 99 99 99 99,1,99,99,99,99,99
46901385,,,NA,NA,NA,NA,NA
44141655,,,NA,NA,NA,NA,NA
37730106,0 99 99 99 99 99,0,99,99,99,99,99
34936774,1 1 2 5 99 6,1,1,2,5,99,6
33013351,,,NA,NA,NA,NA,NA
29005734,0 99 99 99 99 99,0,99,99,99,99,99
50948796,,,NA,NA,NA,NA,NA
50411943,0 99 99 99 99 99,0,99,99,99,99,99
35044715,0 99 99 99 99 99,0,99,99,99,99,99
49967800,,,NA,NA,NA,NA,NA
43779753,0 99 99 99 99 99,0,99,99,99,99,99
46193979,,,NA,NA,NA,NA,NA
38008176,0 99 99 99 99 99,0,99,99,99,99,99
38469183,,,NA,NA,NA,NA,NA
53510077,0 99 99 99 99 99,0,99,99,99,99,99
30867102,,,NA,NA,NA,NA,NA
37410021,0 99 99 99 99 99,0,99,99,99,99,99
42296655,,,NA,NA,NA,NA,NA
47339657,1 3 1 2 99 99,1,3,1,2,99,99
50345868,1 3 1 99 99 99,1,3,1,99,99,99
36824109,0 99 99 99 99 99,0,99,99,99,99,99
47248402,,,NA,NA,NA,NA,NA
44589388,,,NA,NA,NA,NA,NA
27944000,0 99 99 99 99 99,0,99,99,99,99,99
40217644,0 99 99 99 99 99,0,99,99,99,99,99
37039344,,,NA,NA,NA,NA,NA
25740447,0 99 99 99 99 99,0,99,99,99,99,99
45919707,0 99 99 99 99 99,0,99,99,99,99,99
48498690,,,NA,NA,NA,NA,NA
35836876,0 99 99 99 99 99,0,99,99,99,99,99
48826275,0 99 99 99 99 99,0,99,99,99,99,99
36448594,1 1 2 4 99 99,1,1,2,4,99,99
50402486,,,NA,NA,NA,NA,NA
53359264,1 3 1 2 99 99,1,3,1,2,99,99
43305267,1 99 99 99 99 99,1,99,99,99,99,99
34420343,,,NA,NA,NA,NA,NA
817983,0 99 99 99 99 99,0,99,99,99,99,99
49513062,,,NA,NA,NA,NA,NA
36754455,0 99 99 99 99 99,0,99,99,99,99,99
38560397,0 99 99 99 99 99,0,99,99,99,99,99
43384228,0 99 99 99 99 99,0,99,99,99,99,99
50673880,1 99 99 99 99 99,1,99,99,99,99,99
34675228,0 99 99 99 99 99,0,99,99,99,99,99
37022932,,,NA,NA,NA,NA,NA
37097839,0 99 99 99 99 99,0,99,99,99,99,99
51363071,1 3 2 5 4 99,1,3,2,5,4,99
38073715,1 1 2 4 99 99,1,1,2,4,99,99
36236065,1 1 2 4 99 99,1,1,2,4,99,99
31839584,,,NA,NA,NA,NA,NA
51464916,0 99 99 99 99 99,0,99,99,99,99,99
48330843,0 99 99 99 99 99,0,99,99,99,99,99
42637707,1 1 2 4 2 99,1,1,2,4,2,99
30939173,0 99 99 99 99 99,0,99,99,99,99,99
50261170,1 99 99 99 99 99,1,99,99,99,99,99
49680895,0 99 99 99 99 99,0,99,99,99,99,99
52498608,0 99 99 99 99 99,0,99,99,99,99,99
906966,0 99 99 99 99 99,0,99,99,99,99,99
47291869,0 99 99 99 99 99,0,99,99,99,99,99
368843,0 99 99 99 99 99,0,99,99,99,99,99
37632671,0 99 99 99 99 99,0,99,99,99,99,99
48778958,,,NA,NA,NA,NA,NA
49125916,,,NA,NA,NA,NA,NA
55159572,0 99 99 99 99 99,0,99,99,99,99,99
52145914,1 1 2 4 99 99,1,1,2,4,99,99
460235,1 3 1 2 99 99,1,3,1,2,99,99
55659983,,,NA,NA,NA,NA,NA
28669221,1 3 1 2 99 99,1,3,1,2,99,99
37919789,,,NA,NA,NA,NA,NA
47518718,0 99 99 99 99 99,0,99,99,99,99,99
39910328,0 99 99 99 99 99,0,99,99,99,99,99
45794010,0 99 99 99 99 99,0,99,99,99,99,99
41335054,,,NA,NA,NA,NA,NA
53942366,,,NA,NA,NA,NA,NA
51624865,0 99 99 99 99 99,0,99,99,99,99,99
33585610,,,NA,NA,NA,NA,NA
45622820,0 99 99 99 99 99,0,99,99,99,99,99
25461940,,,NA,NA,NA,NA,NA
28225454,0 99 99 99 99 99,0,99,99,99,99,99
31988327,0 99 99 99 99 99,0,99,99,99,99,99
38575161,,,NA,NA,NA,NA,NA
46188139,1 1 2 4 99 99,1,1,2,4,99,99
38892492,0 99 99 99 99 99,0,99,99,99,99,99
28647524,0 99 99 99 99 99,0,99,99,99,99,99
40596292,0 99 99 99 99 99,0,99,99,99,99,99
47590912,,,NA,NA,NA,NA,NA
28757928,,,NA,NA,NA,NA,NA
43139834,0 99 99 99 99 99,0,99,99,99,99,99
35352244,0 99 99 99 99 99,0,99,99,99,99,99
35942007,,,NA,NA,NA,NA,NA
49377284,1 1 2 4 99 99,1,1,2,4,99,99
37056229,,,NA,NA,NA,NA,NA
44433276,0 99 99 99 99 99,0,99,99,99,99,99
49289608,,,NA,NA,NA,NA,NA
37812183,1 3 1 2 99 99,1,3,1,2,99,99
49371506,,,NA,NA,NA,NA,NA
40784801,0 99 99 99 99 99,0,99,99,99,99,99
49382061,,,NA,NA,NA,NA,NA
26841362,0 99 99 99 99 99,0,99,99,99,99,99
29515380,0 99 99 99 99 99,0,99,99,99,99,99
53216837,,,NA,NA,NA,NA,NA
42816331,0 99 99 99 99 99,0,99,99,99,99,99
42237323,,,NA,NA,NA,NA,NA
43919212,1 3 2 5 4 99,1,3,2,5,4,99
42381060,,,NA,NA,NA,NA,NA
37745767,,,NA,NA,NA,NA,NA
39104622,0 99 99 99 99 99,0,99,99,99,99,99
28274014,,,NA,NA,NA,NA,NA
48838904,0 99 99 99 99 99,0,99,99,99,99,99
36438374,,,NA,NA,NA,NA,NA
42121056,0 99 99 99 99 99,0,99,99,99,99,99
28374467,0 99 99 99 99 99,0,99,99,99,99,99
53991267,0 99 99 99 99 99,0,99,99,99,99,99
30579960,,,NA,NA,NA,NA,NA
35972449,1 3 1 2 99 99,1,3,1,2,99,99
38561426,0 99 99 99 99 99,0,99,99,99,99,99
37270158,1 4 1 2 99 99,1,4,1,2,99,99
43371600,,,NA,NA,NA,NA,NA
45942804,1 1 2 4 1 99,1,1,2,4,1,99
36354967,,,NA,NA,NA,NA,NA
40723621,0 99 99 99 99 99,0,99,99,99,99,99
49869266,,,NA,NA,NA,NA,NA
27942434,0 99 99 99 99 99,0,99,99,99,99,99
34925400,,,NA,NA,NA,NA,NA
54048416,0 99 99 99 99 99,0,99,99,99,99,99
34807414,0 99 99 99 99 99,0,99,99,99,99,99
50040852,,,NA,NA,NA,NA,NA
55555485,,,NA,NA,NA,NA,NA
32217879,0 99 99 99 99 99,0,99,99,99,99,99
42548375,,,NA,NA,NA,NA,NA
47615473,1 99 99 99 99 99,1,99,99,99,99,99
53810674,0 99 99 99 99 99,0,99,99,99,99,99
32789133,0 99 99 99 99 99,0,99,99,99,99,99
31008533,,,NA,NA,NA,NA,NA
48300512,,,NA,NA,NA,NA,NA
53221596,0 99 99 99 99 99,0,99,99,99,99,99
27895784,,,NA,NA,NA,NA,NA
46532010,0 99 99 99 99 99,0,99,99,99,99,99
50228631,1 3 1 2 99 99,1,3,1,2,99,99
43540048,1 3 1 2 99 99,1,3,1,2,99,99
45068344,0 99 99 99 99 99,0,99,99,99,99,99
43066927,,,NA,NA,NA,NA,NA
49971741,0 99 99 99 99 99,0,99,99,99,99,99
29251604,,,NA,NA,NA,NA,NA
29803979,1 3 1 2 99 99,1,3,1,2,99,99
51668588,,,NA,NA,NA,NA,NA
51000427,1 99 99 99 99 99,1,99,99,99,99,99
29190193,,,NA,NA,NA,NA,NA
42206116,,,NA,NA,NA,NA,NA
55008575,0 99 99 99 99 99,0,99,99,99,99,99
42253246,,,NA,NA,NA,NA,NA
33258063,0 99 99 99 99 99,0,99,99,99,99,99
44813227,1 3 1 2 99 99,1,3,1,2,99,99
38212148,,,NA,NA,NA,NA,NA
34628354,1 3 1 3 99 99,1,3,1,3,99,99
39174624,0 99 99 99 99 99,0,99,99,99,99,99
50188822,,,NA,NA,NA,NA,NA
27078107,0 99 99 99 99 99,0,99,99,99,99,99
50926428,,,NA,NA,NA,NA,NA
46154839,,,NA,NA,NA,NA,NA
47768577,0 99 99 99 99 99,0,99,99,99,99,99
52386781,0 99 99 99 99 99,0,99,99,99,99,99
47583685,0 99 99 99 99 99,0,99,99,99,99,99
27594566,,,NA,NA,NA,NA,NA
49680450,0 99 99 99 99 99,0,99,99,99,99,99
49680548,,,NA,NA,NA,NA,NA
45921349,,,NA,NA,NA,NA,NA
28155045,0 99 99 99 99 99,0,99,99,99,99,99
54043706,,,NA,NA,NA,NA,NA
35247076,0 99 99 99 99 99,0,99,99,99,99,99
29314917,,,NA,NA,NA,NA,NA
53394468,1 99 99 99 99 99,1,99,99,99,99,99
